target,gender,match_id,home_team,away_team,sportsbook_line,prediction,actual,edge,bet,bet_hit,profit,roi_pct
q3_total,men_or_open,14078265,Huddinge Basketklubb,Tureberg,39.0,29.8,45,-9.2,UNDER,False,-1,-100
q3_total,men_or_open,14078263,Alvik BBK,Malbas ?resund,39.0,31.5,38,-7.5,UNDER,True,0.91,91.0
q3_total,men_or_open,14078261,Aros,Trelleborg Basket,39.0,23.5,35,-15.5,UNDER,True,0.91,91.0
q3_total,men_or_open,14024331,Landstede Hammers,Kangoeroes Basket Mechelen,39.0,24.6,32,-14.4,UNDER,True,0.91,91.0
q3_total,men_or_open,14439319,Miami Heat,Philadelphia 76ers,39.0,45.3,59,6.3,OVER,True,0.91,91.0
q3_total,men_or_open,14441883,Atlanta Hawks,Boston Celtics,39.0,44.4,58,5.4,OVER,True,0.91,91.0
q3_total,men_or_open,14442069,Memphis Grizzlies,Phoenix Suns,39.0,45.3,54,6.3,OVER,True,0.91,91.0
q3_total,men_or_open,14439243,San Antonio Spurs,Chicago Bulls,39.0,45.0,73,6.0,OVER,True,0.91,91.0
q3_total,men_or_open,14439328,Orlando Magic,Phoenix Suns,39.0,45.3,62,6.3,OVER,True,0.91,91.0
q3_total,men_or_open,14441879,Brooklyn Nets,Charlotte Hornets,39.0,45.4,49,6.4,OVER,True,0.91,91.0
q3_total,men_or_open,14442200,Detroit Pistons,Toronto Raptors,39.0,45.3,68,6.3,OVER,True,0.91,91.0
q3_total,men_or_open,14442056,Houston Rockets,New York Knicks,39.0,43.6,51,4.6,OVER,True,0.91,91.0
q3_total,men_or_open,15449666,Milwaukee Bucks,Dallas Mavericks,39.0,45.0,44,6.0,OVER,True,0.91,91.0
q3_total,men_or_open,15545303,Cariduros de Fajardo,Capitalinos de San Juan,39.0,29.6,44,-9.4,UNDER,False,-1,-100
q3_total,men_or_open,15545302,Llaneros de Toa Baja,Criollos de Caguas,39.0,29.6,40,-9.4,UNDER,False,-1,-100
q3_total,men_or_open,15545301,Artesanos de Las Piedras,Plataneros de Corozal,39.0,28.3,45,-10.7,UNDER,False,-1,-100
q3_total,men_or_open,15545300,Vejigantes de Ponce,Gallitos de Isabela,39.0,25.5,31,-13.5,UNDER,True,0.91,91.0
q3_total,men_or_open,15541912,NTD Baku,BC Sabah,39.0,42.1,40,3.1,OVER,True,0.91,91.0
q3_total,men_or_open,15541911,Sheki BK,Neftchi BC,39.0,30.2,45,-8.8,UNDER,False,-1,-100
q3_total,men_or_open,15539490,KK TFT Skopje,KK Kumanovo,39.0,29.8,52,-9.2,UNDER,False,-1,-100
q4_total,men_or_open,15556169,Academy Istanbul U13,Zalgiris U13,39.0,21.2,22,-17.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15556168,Tartu Ulikool U13,Akademia Mlodych Dzikow U13,39.0,19.6,54,-19.4,UNDER,False,-1,-100
q4_total,men_or_open,15556167,SKM-Mustangs U13,RBS Centrs U13,39.0,22.4,43,-16.6,UNDER,False,-1,-100
q4_total,men_or_open,15556166,Muks Basket Warszawa U13,Vienna United U13,39.0,23.2,22,-15.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15556165,Tartu Ulikool U13,BMS Herlev U13,39.0,21.4,37,-17.6,UNDER,True,0.91,91.0
q4_total,men_or_open,15556164,RBS Centrs U13,Muks Basket Warszawa U13,39.0,19.6,42,-19.4,UNDER,False,-1,-100
q4_total,men_or_open,15556163,Zalgiris U13,Unibasket Lanciano U13,39.0,19.7,23,-19.3,UNDER,True,0.91,91.0
q4_total,men_or_open,15556162,Akademia Mlodych Dzikow U13,Zalgiris U13,39.0,22.6,40,-16.4,UNDER,False,-1,-100
q4_total,women,15554517,Club Inmaa el Damour,Homenetmen Antelias,39.0,18.2,36,-20.8,UNDER,True,0.91,91.0
q4_total,women,15554516,NSA,Sporting Club Beirut,39.0,23.2,31,-15.8,UNDER,True,0.91,91.0
q4_total,women,15554515,Azour,AL Mtayleb,39.0,18.0,39,-21.0,UNDER,False,-1,-100
q4_total,men_or_open,15553304,BK Brno,KP Brno,39.0,21.2,24,-17.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15553301,Slovanka MB,Levhartice Chomutov,39.0,19.8,34,-19.2,UNDER,True,0.91,91.0
q4_total,men_or_open,15553299,USK Praha,SB? Ostrava,39.0,19.4,32,-19.6,UNDER,True,0.91,91.0
q4_total,women,15552808,P?rnu Spordikool,TSA/Cityteed,39.0,19.9,25,-19.1,UNDER,True,0.91,91.0
q4_total,women,15550567,Groups Scolaire Marie Reine Rwaza,APR BBC,39.0,21.8,54,-17.2,UNDER,False,-1,-100
q4_total,women,15550566,REG BBC,RP-IPRC Huye,39.0,18.5,46,-20.5,UNDER,False,-1,-100
q4_total,women,15550565,GS Gahini,THE Hoops Bbc,39.0,23.6,34,-15.4,UNDER,True,0.91,91.0
q4_total,women,15550564,Groups Scolaire Marie Reine Rwaza,RP-IPRC Huye,39.0,23.6,27,-15.4,UNDER,True,0.91,91.0
q4_total,women,15548179,Enisey Krasnoyarsk,BC Samara,39.0,17.2,40,-21.8,UNDER,False,-1,-100
q4_total,men_or_open,15545315,APR BBC,Azomco,39.0,21.1,35,-17.9,UNDER,True,0.91,91.0
q4_total,men_or_open,15545314,East African University Rwanda,Kepler BBC,39.0,19.0,48,-20.0,UNDER,False,-1,-100
q4_total,men_or_open,15545313,Inspired Generation,Tigers BBC,39.0,18.9,35,-20.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15535812,Blaze Wolves,Athletico Carioca,39.0,17.2,41,-21.8,UNDER,False,-1,-100
q4_total,men_or_open,15535811,Montebravo City,CD Molino Alto,39.0,17.2,45,-21.8,UNDER,False,-1,-100
q4_total,men_or_open,15535807,Atl?tico Valdemiga,Academia Astilleros,39.0,17.2,55,-21.8,UNDER,False,-1,-100
q4_total,men_or_open,15535806,Las Baster,Sporting Curasan,39.0,33.6,50,-5.4,UNDER,False,-1,-100
q4_total,men_or_open,15535805,Owoghy United,CB Pi?eiros,39.0,17.2,40,-21.8,UNDER,False,-1,-100
q4_total,men_or_open,15535337,BC Jurbarkas-Karys,Plung?s Olimpas,39.0,17.2,54,-21.8,UNDER,False,-1,-100
q4_total,men_or_open,15535315,Alytaus Alytus,Klaip?dos Nept?nas-Akvaservis,39.0,17.2,36,-21.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15531704,Kretingos Kretinga,Omega Kauno,39.0,17.9,46,-21.1,UNDER,False,-1,-100
q4_total,men_or_open,15531695,Vilniaus Stekas,?ilut?s ?ilut?,39.0,17.0,48,-22.0,UNDER,False,-1,-100
q4_total,men_or_open,15531557,Kauno ?algiris II,Sud?va-Mantinga Marijampol?,39.0,18.6,45,-20.4,UNDER,False,-1,-100
q4_total,men_or_open,15530809,MCR Lima-Horta Barcelona,Unicaja Mijas Malaga,39.0,16.9,31,-22.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15530808,Fundacion Navarra Baloncesto Ardoi,Fustecma NBF Castell?,39.0,21.5,42,-17.5,UNDER,False,-1,-100
q4_total,men_or_open,15530807,Club Baloncesto Adareva Tenerife,Melilla Ciudad del Deporte La Salle,39.0,22.9,26,-16.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15530806,Bosonit Unibasket Logro?o,Cajasol Baloncesto Sevilla,39.0,23.4,24,-15.6,UNDER,True,0.91,91.0
q4_total,men_or_open,15530805,Club B?squet Santfeliuenc,Azulmarino Mallorca Palma,39.0,32.5,49,-6.5,UNDER,False,-1,-100
q4_total,men_or_open,15530804,Iraurgi Saski Baloia,CD Zamarat,39.0,22.6,39,-16.4,UNDER,False,-1,-100
q4_total,men_or_open,15530803,Celta Femxa Zorka,Sernova Renovables Real Canoe,39.0,19.6,27,-19.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15530802,La Cord? de Paterna NB,Al-Qazeres Extremadura,39.0,21.7,39,-17.3,UNDER,False,-1,-100
q4_total,men_or_open,15529272,Lan?s BC,Club Atl?tico Provincial,39.0,17.2,22,-21.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15527039,Selenge Bodons,Chi Forest Mongolians,39.0,17.8,51,-21.2,UNDER,False,-1,-100
q4_total,men_or_open,15527036,Bishrelt Metal,Khovd Falcons,39.0,22.6,36,-16.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15525441,UCU Canons,Updf Tomahawks,39.0,23.3,19,-15.7,UNDER,True,0.91,91.0
q4_total,men_or_open,15525434,Kampala Rockets,JT Jaguars BC,39.0,24.2,34,-14.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15525430,UMU Flames,Rezlife Saints,39.0,22.9,49,-16.1,UNDER,False,-1,-100
q4_total,men_or_open,15525426,Updf Tomahawks,Victoria University Crocs,39.0,22.0,43,-17.0,UNDER,False,-1,-100
q4_total,women,15514808,UPDF Lady Tomahawks,Nabisunsa Girls,39.0,23.6,22,-15.4,UNDER,True,0.91,91.0
q4_total,women,15514805,KCCA Leopards,Victoria She Crocs,39.0,23.7,39,-15.3,UNDER,False,-1,-100
q4_total,women,15514802,Pearl Queens,Miracle Eaglets,39.0,22.6,36,-16.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15508236,Basketball Klosterneuburg,BC Vienna,39.0,19.0,42,-20.0,UNDER,False,-1,-100
q4_total,men_or_open,15508235,Raiffeisen Flyers Wels,Kapfenberg Bulls,39.0,18.8,41,-20.2,UNDER,False,-1,-100
q4_total,men_or_open,15508233,SKN St. P?lten,F?rstenfeld Panthers,39.0,20.2,30,-18.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15508230,Swans Gmunden,BBC Nord Dragonz,39.0,18.0,50,-21.0,UNDER,False,-1,-100
q4_total,women,15504694,GDESSA Barreiro,Quinta dos Lombos,39.0,22.8,37,-16.2,UNDER,True,0.91,91.0
q4_total,women,15495107,KARA Trutnov,MBK Ru?omberok,39.0,17.7,33,-21.3,UNDER,True,0.91,91.0
q4_total,women,15495106,Sokol Hradec Kralove,SKK Polonia Warszawa,39.0,20.1,35,-18.9,UNDER,True,0.91,91.0
q4_total,women,15495105,MBK Ru?omberok,Sokol Hradec Kralove,39.0,18.3,41,-20.7,UNDER,False,-1,-100
q4_total,women,15495104,SKK Polonia Warszawa,KARA Trutnov,39.0,18.6,47,-20.4,UNDER,False,-1,-100
q4_total,women,15494370,Quimsa de Santiago del Estero,Hindu Club,39.0,20.0,26,-19.0,UNDER,True,0.91,91.0
q4_total,women,15494367,Nautico SP Avellaneda,Bochas SC Cordoba,39.0,19.1,24,-19.9,UNDER,True,0.91,91.0
q4_total,women,15494363,Ferro Carril Oeste,El Talar,39.0,20.8,45,-18.2,UNDER,False,-1,-100
q4_total,women,15494362,CA Lan?s,Deportivo Berazategui,39.0,23.4,33,-15.6,UNDER,True,0.91,91.0
q4_total,women,15493998,Clube Uni?o Sportiva,BC Barcelos,39.0,19.0,40,-20.0,UNDER,False,-1,-100
q4_total,women,15493997,CP Esgueira,CAB Madeira,39.0,18.3,46,-20.7,UNDER,False,-1,-100
q4_total,men_or_open,14442034,Denver Nuggets,Golden State Warriors,39.0,37.1,49,-1.9,UNDER,False,-1,-100
q4_total,men_or_open,15492717,CBC - Cora??o do Ribatejo,CBA Vigion Albufeira,39.0,20.3,28,-18.7,UNDER,True,0.91,91.0
q4_total,men_or_open,15880671,Caballeros de Culiac?n,Toros Laguna,39.0,18.3,41,-20.7,UNDER,False,-1,-100
q4_total,men_or_open,15656128,ADS Sentinels,Enid Outlaws,39.0,18.9,54,-20.1,UNDER,False,-1,-100
q4_total,men_or_open,15492716,Estoril Basket Clube,Atl?tico CP,39.0,22.9,44,-16.1,UNDER,False,-1,-100
q4_total,men_or_open,15793862,Panteras de Miranda,Pioneros del Avila,39.0,16.9,49,-22.1,UNDER,False,-1,-100
q4_total,men_or_open,15492715,ABA IPCB,OS Belenenses,39.0,18.6,40,-20.4,UNDER,False,-1,-100
q4_total,men_or_open,15776209,Marinos de Oriente,H?roes de Falc?n,39.0,22.0,31,-17.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15492710,CBC - Cora??o do Ribatejo,Atl?tico CP,39.0,19.6,25,-19.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15597804,The Sharks,CD Illapel Basquetbol,39.0,16.9,49,-22.1,UNDER,False,-1,-100
q4_total,men_or_open,15492703,SC Vasco da Gama Sub23,CD P?voa Sub23,39.0,17.2,44,-21.8,UNDER,False,-1,-100
q4_total,men_or_open,15597803,CDS B?squetbol Constituci?n,Liceo de Curic?,39.0,17.9,40,-21.1,UNDER,False,-1,-100
q4_total,men_or_open,14439237,Indiana Pacers,Miami Heat,39.0,40.1,38,1.1,OVER,False,-1,-100
q4_total,men_or_open,15776207,Centauros de Portuguesa,Trotamundos de Carabobo,39.0,18.6,45,-20.4,UNDER,False,-1,-100
q4_total,men_or_open,15492702,SC Beira-Mar,Basquete Barcelos Eticol,39.0,18.6,44,-20.4,UNDER,False,-1,-100
q4_total,men_or_open,15656197,St. Louis Griffins,Lebanon Leprechauns,39.0,36.1,51,-2.9,UNDER,False,-1,-100
q4_total,men_or_open,15492701,Clube Galitos,Guif?es S.C.,39.0,22.2,37,-16.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15656142,Muskogee SkyKings,Little Rock Lightning,39.0,37.0,68,-2.0,UNDER,False,-1,-100
q4_total,men_or_open,15492700,Club 5Basket / Gondomar,FC Gaia,39.0,20.0,36,-19.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15639446,IVV/Cetaf,Am?rica Towers,39.0,19.6,40,-19.4,UNDER,False,-1,-100
q4_total,men_or_open,15492687,Scalipus Set?bal,El?ctrico Futebol Clube,39.0,18.6,36,-20.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15366283,SC Lusitania Expert,Sampaense Basket,39.0,19.7,35,-19.3,UNDER,True,0.91,91.0
q4_total,men_or_open,15492686,Portimonense SC Sub23,Carnide Clube,39.0,21.0,36,-18.0,UNDER,True,0.91,91.0
q4_total,women,15898269,UCLA Bruins,Duke Blue Devils,39.0,21.2,30,-17.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15492674,GDAS,Olivais Coimbra,39.0,19.9,29,-19.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15656228,Tampa Bay Titans,Fayetteville Liberty,39.0,33.3,67,-5.7,UNDER,False,-1,-100
q4_total,men_or_open,15656182,Grove City Whitetails,Kokomo Bobkats,39.0,18.0,45,-21.0,UNDER,False,-1,-100
q4_total,men_or_open,15492673,Famalicense,Gafanha,39.0,22.1,36,-16.9,UNDER,True,0.91,91.0
q4_total,men_or_open,15492672,Acad?mico FC,Juvemaia-ACDC Maia,39.0,17.2,35,-21.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15656207,Newfoundland Rogues,Halifax Hoopers,39.0,34.0,54,-5.0,UNDER,False,-1,-100
q4_total,men_or_open,15492671,CB Viana,AD Sanjoanense,39.0,19.6,20,-19.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15905264,BBA Porsche U14,Zalgiris U14,39.0,21.8,33,-17.2,UNDER,True,0.91,91.0
q4_total,women,15871254,Hamar Thor,Selfoss,39.0,20.1,43,-18.9,UNDER,False,-1,-100
q4_total,men_or_open,15656216,Tri-City Tide,Port City Power,39.0,18.5,49,-20.5,UNDER,False,-1,-100
q4_total,men_or_open,15656154,DMV Soldiers,Tri-State Admirals,39.0,17.2,53,-21.8,UNDER,False,-1,-100
q4_total,men_or_open,15478591,Adelaide 36ers,New Zealand Breakers,39.0,33.3,55,-5.7,UNDER,False,-1,-100
q4_total,men_or_open,15478140,Budapesti Honv?d SE,Falco KC-Szombathely,39.0,19.0,24,-20.0,UNDER,True,0.91,91.0
q4_total,men_or_open,14624149,BKK Radni?ki Beograd,OKK Beograd,39.0,17.9,66,-21.1,UNDER,False,-1,-100
q4_total,men_or_open,14341805,Estra Pistoia,Victoria Libertas Pesaro,39.0,17.2,56,-21.8,UNDER,False,-1,-100
q4_total,men_or_open,15478139,NHSZ-Szolnoki Olajb?ny?sz,Atomer?m? SE,39.0,18.6,29,-20.4,UNDER,True,0.91,91.0
q4_total,women,15476058,Hapoel Lev Jerusalem,Maccabi Haifa,39.0,20.8,42,-18.2,UNDER,False,-1,-100
q4_total,men_or_open,15639423,ABA IPCB,Atl?tico CP,39.0,19.6,45,-19.4,UNDER,False,-1,-100
q4_total,women,15476057,Maccabi Ramat Gan / Hen,Elizur Ramla,39.0,18.5,48,-20.5,UNDER,False,-1,-100
q4_total,men_or_open,14902186,KK Teodo Tivat,Danilovgrad,39.0,19.9,43,-19.1,UNDER,False,-1,-100
q4_total,men_or_open,15471294,MS Academy,CZ.Academy,39.0,17.2,46,-21.8,UNDER,False,-1,-100
q4_total,men_or_open,14775138,CSM Oradea,CSM T?rgu Mure?,39.0,18.0,42,-21.0,UNDER,False,-1,-100
q4_total,men_or_open,15471292,BK Levharti Chomutov,Basketbal Olomouc,39.0,18.8,42,-20.2,UNDER,False,-1,-100
q4_total,men_or_open,14731181,KB Bashkimi,KB Golden Eagle Ylli,39.0,20.1,35,-18.9,UNDER,True,0.91,91.0
q4_total,men_or_open,15471274,SA Brno U23,Basketbal Polab?,39.0,16.9,38,-22.1,UNDER,True,0.91,91.0
q4_total,men_or_open,14500893,Bursaspor Basketbol,Fenerbah?e Beko,39.0,18.6,29,-20.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15471265,Dekstone Turi Svitavy,BK Wolves Radotin,39.0,17.8,52,-21.2,UNDER,False,-1,-100
q4_total,men_or_open,15471264,BK Synthesia Pardubice,Slavoj BK Litom??ice,39.0,19.0,34,-20.0,UNDER,True,0.91,91.0
q4_total,women,15898321,Connecticut Huskies,Notre Dame Fighting Irish,39.0,23.0,39,-16.0,UNDER,False,-1,-100
q4_total,men_or_open,15790564,Al Najma,Al Manama,39.0,17.2,33,-21.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15485307,Perspektiva Ilirija,KK Krka Novo Mesto,39.0,18.6,39,-20.4,UNDER,False,-1,-100
q4_total,men_or_open,15445784,CSU ASE Bucuresti,CS Universitar Targoviste,39.0,16.9,38,-22.1,UNDER,True,0.91,91.0
q4_total,men_or_open,14733904,MZT Skopje Aerodrom,KK Rabotnicki AD Skopje,39.0,17.6,42,-21.4,UNDER,False,-1,-100
q4_total,men_or_open,15464560,BK Ventspils,Valmiera Glass VIA,39.0,19.3,42,-19.7,UNDER,False,-1,-100
q4_total,men_or_open,15461682,Bah?e?ehir (Cyber),Morabanc Andorra (Cyber),39.0,22.6,30,-16.4,UNDER,True,0.91,91.0
q4_total,men_or_open,14270286,Monaco Basket,Le Mans Sarthe Basket,39.0,19.5,53,-19.5,UNDER,False,-1,-100
q4_total,men_or_open,15461497,Villars Basket,Swiss Central Basket,39.0,23.4,34,-15.6,UNDER,True,0.91,91.0
q4_total,women,14195106,Manchester Basketball,London Lions,39.0,18.9,37,-20.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15461494,Basket Club Boncourt,VRB/ULRB Riviera 1952,39.0,22.4,34,-16.6,UNDER,True,0.91,91.0
q4_total,men_or_open,14428863,Utenos Juventus,Kauno ?algiris,39.0,17.2,35,-21.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15461485,Goldcoast Wallabies,BC B?ren Kleinbasel,39.0,22.0,25,-17.0,UNDER,True,0.91,91.0
q4_total,men_or_open,14373934,Palmer Alma Mediterr?nea Palma,Monbus Obradoiro,39.0,18.8,32,-20.2,UNDER,True,0.91,91.0
q4_total,men_or_open,15461478,Meyrin Basket,Morges-Saint-Prex Red Devils,39.0,19.5,42,-19.5,UNDER,False,-1,-100
q4_total,men_or_open,15795242,Vienna United,W?rthersee Piraten,39.0,16.9,42,-22.1,UNDER,False,-1,-100
q4_total,men_or_open,15461469,SAV Vacallo Basket,Bernex Basket,39.0,17.2,40,-21.8,UNDER,False,-1,-100
q4_total,men_or_open,15526967,BC Vienna,Basketball Klosterneuburg,39.0,19.8,50,-19.2,UNDER,False,-1,-100
q4_total,men_or_open,15461517,VRB/ULRB Riviera 1952,Acad?mie Fribourg U23,39.0,19.6,50,-19.4,UNDER,False,-1,-100
q4_total,men_or_open,15366232,Gin?sio Pat?s Mann?,Imortal BC U23,39.0,17.2,44,-21.8,UNDER,False,-1,-100
q4_total,men_or_open,14374785,Lbc Cocinas,Cultural y Deportiva Leonesa,39.0,20.8,18,-18.2,UNDER,True,0.91,91.0
q4_total,men_or_open,14343919,Banco di Sardegna Sassari,Nutribullet Treviso Basket,39.0,30.3,56,-8.7,UNDER,False,-1,-100
q4_total,men_or_open,15455182,Esgueira/Oli,SC Braga,39.0,18.4,41,-20.6,UNDER,False,-1,-100
q4_total,men_or_open,15446895,Valencia Basket,Real Madrid,39.0,32.3,58,-6.7,UNDER,False,-1,-100
q4_total,men_or_open,15446893,Bar?a Basket,Kosner Baskonia,39.0,19.9,30,-19.1,UNDER,True,0.91,91.0
q4_total,men_or_open,14128953,?l?sk Wroc?aw,TBV Start Lublin,39.0,17.0,39,-22.0,UNDER,False,-1,-100
q4_total,men_or_open,15446888,Real Madrid,Kosner Baskonia,39.0,18.0,50,-21.0,UNDER,False,-1,-100
q4_total,men_or_open,15444917,Saint-Quentin BB Espoirs U21,Paris Basketball Espoirs,39.0,18.6,52,-20.4,UNDER,False,-1,-100
q4_total,women,15902852,SL Benfica,GDESSA Barreiro,39.0,21.2,32,-17.8,UNDER,True,0.91,91.0
q4_total,women,15441302,Young Angels Ko?ice,Pie??ansk? ?ajky,39.0,20.8,62,-18.2,UNDER,False,-1,-100
q4_total,women,15441300,Sl?via Bansk? Bystrica,?BK ?amor?n,39.0,21.0,29,-18.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15889730,SB? Ostrava,Levhartice Chomutov,39.0,22.9,38,-16.1,UNDER,True,0.91,91.0
q4_total,women,15441290,BK Klokani Ivanka Pri Dunaji,BK ?K UMB Bansk? Bystrica,39.0,21.1,38,-17.9,UNDER,True,0.91,91.0
q4_total,men_or_open,15859185,Kaarinan Ura Basket,Tapiolan Honka II,39.0,17.5,36,-21.5,UNDER,True,0.91,91.0
q4_total,women,15441289,CBK Ko?ice,BK AS Tren??n,39.0,23.6,38,-15.4,UNDER,True,0.91,91.0
q4_total,women,15441286,Gen?ve LPLO,Esperance Sportive Pully,39.0,17.2,38,-21.8,UNDER,True,0.91,91.0
q4_total,women,15441285,Elfic Fribourg,Nyon Basket F?minin,39.0,17.6,34,-21.4,UNDER,True,0.91,91.0
q4_total,men_or_open,15856702,Free UNI & Agr UNI,Black Fortress,39.0,17.2,31,-21.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15441271,Lahti Basketball,Kouvot Kouvola,39.0,16.9,38,-22.1,UNDER,True,0.91,91.0
q4_total,men_or_open,15441270,Kataja Basket,Kobrat,39.0,18.8,43,-20.2,UNDER,False,-1,-100
q4_total,men_or_open,15852756,BA Lynx Liberec,BK Novy Jicin,39.0,17.2,46,-21.8,UNDER,False,-1,-100
q4_total,men_or_open,15441268,Tampereen Pyrint?,Bisons Loimaa,39.0,17.9,42,-21.1,UNDER,False,-1,-100
q4_total,women,15848509,AIK Basket,Ostersund Basket,39.0,21.3,50,-17.7,UNDER,False,-1,-100
q4_total,men_or_open,15790563,AL Ahli BH,Al Muharraq,39.0,18.6,42,-20.4,UNDER,False,-1,-100
q4_total,men_or_open,15441257,Kauhajoen Karhu,KTP Basket Kotka,39.0,19.0,35,-20.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15706619,KK Zadar,KK Dinamo Zagreb,39.0,19.3,46,-19.7,UNDER,False,-1,-100
q4_total,men_or_open,15566037,Kansai Helios Dom?ale,ECE Triglav Kranj,39.0,17.2,33,-21.8,UNDER,True,0.91,91.0
q4_total,men_or_open,15471315,USK Praha B,BK Lions Jindrichuv Hradec,39.0,17.0,36,-22.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15471314,BK Napos Vysoka Nad Labem,BK Levharti Chomutov,39.0,19.0,32,-20.0,UNDER,True,0.91,91.0
q4_total,men_or_open,15461515,Lions de Gen?ve U23,Swiss Central Basket,39.0,18.9,51,-20.1,UNDER,False,-1,-100
q4_total,men_or_open,15432221,Mineras Zacatecas,Mieleras De Guanajuato,39.0,22.3,37,-16.7,UNDER,True,0.91,91.0
q4_total,men_or_open,15432215,Mineras Zacatecas,Mieleras De Guanajuato,39.0,20.1,32,-18.9,UNDER,True,0.91,91.0
q4_total,men_or_open,15402642,Sokol P?sek Sr?ni,NH Ostrava,39.0,17.8,38,-21.2,UNDER,True,0.91,91.0
q4_total,women,15426483,?abiny Brno B,BK Hav??ov,39.0,18.8,33,-20.2,UNDER,True,0.91,91.0
q4_total,women,15426482,KP Brno B,SK UP Olomouc,39.0,16.7,35,-22.3,UNDER,True,0.91,91.0
q4_total,women,15426481,?BK P-H Sadsk?,BA Sparta,39.0,16.9,47,-22.1,UNDER,False,-1,-100
q4_total,men_or_open,14775136,CSO Voluntari,SCM Universitatea Craiova,39.0,18.0,46,-21.0,UNDER,False,-1,-100
q4_total,men_or_open,14731184,KB Peja,KB Sigal Prishtina,39.0,16.9,39,-22.1,UNDER,False,-1,-100
q4_total,women,15426480,TJ Sokol Pe?ky,USK Praha B,39.0,23.0,38,-16.0,UNDER,True,0.91,91.0
q4_total,men_or_open,14670965,Rucker Sanve San Vendemiano,Siaz Basket,39.0,20.1,21,-18.9,UNDER,True,0.91,91.0
q4_total,women,15426479,Levhartice Chomutov B,SK Aritma Praha,39.0,18.0,31,-21.0,UNDER,True,0.91,91.0
q4_total,men_or_open,14643752,Mambra Mamer,Arantia Larochette,39.0,31.2,51,-7.8,UNDER,False,-1,-100
q4_total,women,15426478,DBaK,Sokol Nusle,39.0,19.6,23,-19.4,UNDER,True,0.91,91.0
q4_total,men_or_open,14643742,Basket Esch,Musel Pikes,39.0,17.0,42,-22.0,UNDER,False,-1,-100
q4_total,women,15424285,?BK P-H Sadsk?,USK Praha B,39.0,16.3,45,-22.7,UNDER,False,-1,-100
q4_total,men_or_open,14538000,Sheffield Sharks,Surrey 89ers,39.0,17.2,40,-21.8,UNDER,False,-1,-100
q4_total,women,15420617,KP Brno B,BK Hav??ov,39.0,21.3,34,-17.7,UNDER,True,0.91,91.0
q4_total,men_or_open,14500897,Kar??yaka,Mersin SC,39.0,17.2,33,-21.8,UNDER,True,0.91,91.0
q4_total,men_or_open,14491586,MoraBanc Andorra,Kosner Baskonia,39.0,18.6,47,-20.4,UNDER,False,-1,-100
q4_total,women,14445746,?KK Medve??ak Zagreb,?KK Zadar Plus,39.0,19.9,28,-19.1,UNDER,True,0.91,91.0
q4_total,men_or_open,14441740,UNICS Kazan,PBC Lokomotiv-Kuban,39.0,20.5,29,-18.5,UNDER,True,0.91,91.0
q4_total,men_or_open,14343928,Vanoli Basket Cremona,GeVi Napoli Basket,39.0,16.9,40,-22.1,UNDER,False,-1,-100
q4_total,women,15420616,?abiny Brno B,SK UP Olomouc,39.0,24.4,36,-14.6,UNDER,True,0.91,91.0
q4_total,men_or_open,14341079,Pallacanestro Fiorenzuola 1972,Orlandina Basket,39.0,19.5,35,-19.5,UNDER,True,0.91,91.0
q4_total,women,14336912,Golfo Basket Alcamo,C.U.S. Cagliari,39.0,22.1,23,-16.9,UNDER,True,0.91,91.0
q4_total,women,14195107,Caledonia Gladiators,Nottingham Wildcats,39.0,20.8,40,-18.2,UNDER,False,-1,-100
q4_total,women,15420615,TJ Sokol Pe?ky,BA Sparta,39.0,17.6,41,-21.4,UNDER,False,-1,-100
q4_total,men_or_open,15889780,Basket Ostrava,Slovanka MB,39.0,17.6,43,-21.4,UNDER,False,-1,-100
